County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10,Good_to_Moderate_Ratio,Unhealthy_Days_Percentage
New Hanover,1994,237.0,155.0,64.0,16.0,2.0,0.0,0.0,177.0,97.0,44.0,0.0,0.0,213.0,0.0,24.0,2.421875,7.59493670886076
New Hanover,1995,61.0,61.0,0.0,0.0,0.0,0.0,0.0,37.0,27.0,15.0,0.0,0.0,0.0,0.0,61.0,inf,0.0
New Hanover,1996,232.0,149.0,69.0,14.0,0.0,0.0,0.0,150.0,87.0,46.0,0.0,0.0,206.0,0.0,26.0,2.1594202898550723,6.0344827586206895
New Hanover,1997,237.0,146.0,67.0,21.0,3.0,0.0,0.0,179.0,101.0,48.0,0.0,0.0,213.0,0.0,24.0,2.1791044776119404,10.126582278481013
New Hanover,1998,287.0,193.0,71.0,18.0,5.0,0.0,0.0,169.0,100.0,41.0,58.0,0.0,209.0,0.0,20.0,2.7183098591549295,8.013937282229964
New Hanover,1999,360.0,276.0,79.0,5.0,0.0,0.0,0.0,113.0,67.0,34.0,108.0,0.0,167.0,84.0,1.0,3.4936708860759493,1.3888888888888888
Cumberland,2000,366.0,200.0,129.0,32.0,5.0,0.0,0.0,182.0,101.0,47.0,106.0,0.0,183.0,76.0,1.0,1.550387596899225,10.10928961748634
Cumberland,2001,365.0,217.0,99.0,47.0,2.0,0.0,0.0,164.0,108.0,45.0,103.0,0.0,191.0,71.0,0.0,2.191919191919192,13.424657534246576
Cumberland,2002,365.0,214.0,99.0,36.0,15.0,1.0,0.0,203.0,122.0,44.0,103.0,0.0,193.0,69.0,0.0,2.1616161616161618,14.246575342465754
Cumberland,2003,363.0,241.0,106.0,12.0,4.0,0.0,0.0,164.0,84.0,40.0,106.0,0.0,173.0,83.0,1.0,2.2735849056603774,4.40771349862259
Cumberland,2004,366.0,250.0,105.0,11.0,0.0,0.0,0.0,147.0,84.0,39.0,101.0,0.0,170.0,95.0,0.0,2.380952380952381,3.0054644808743167
Cumberland,2005,365.0,240.0,91.0,26.0,8.0,0.0,0.0,182.0,100.0,44.0,104.0,0.0,180.0,81.0,0.0,2.6373626373626373,9.315068493150685
Cumberland,2006,363.0,161.0,188.0,14.0,0.0,0.0,0.0,133.0,88.0,53.0,0.0,0.0,107.0,256.0,0.0,0.8563829787234043,3.8567493112947657
Cumberland,2007,365.0,154.0,188.0,22.0,1.0,0.0,0.0,166.0,93.0,54.0,1.0,0.0,138.0,226.0,0.0,0.8191489361702128,6.301369863013699
Cumberland,2008,362.0,176.0,171.0,15.0,0.0,0.0,0.0,143.0,82.0,51.0,0.0,0.0,124.0,238.0,0.0,1.0292397660818713,4.143646408839778
Cumberland,2009,362.0,235.0,124.0,3.0,0.0,0.0,0.0,122.0,65.0,45.0,0.0,0.0,118.0,244.0,0.0,1.8951612903225807,0.8287292817679558
Cumberland,2010,362.0,208.0,146.0,7.0,1.0,0.0,0.0,151.0,77.0,48.0,0.0,0.0,165.0,197.0,0.0,1.4246575342465753,2.209944751381215
Cumberland,2011,365.0,207.0,148.0,10.0,0.0,0.0,0.0,143.0,80.0,48.0,0.0,0.0,157.0,208.0,0.0,1.3986486486486487,2.73972602739726
Cumberland,2012,363.0,272.0,87.0,4.0,0.0,0.0,0.0,147.0,63.0,42.0,0.0,0.0,163.0,200.0,0.0,3.1264367816091956,1.1019283746556474
Cumberland,2013,336.0,277.0,58.0,1.0,0.0,0.0,0.0,105.0,56.0,39.0,0.0,0.0,152.0,184.0,0.0,4.775862068965517,0.2976190476190476
Cumberland,2014,314.0,225.0,89.0,0.0,0.0,0.0,0.0,97.0,64.0,43.0,0.0,0.0,169.0,145.0,0.0,2.5280898876404496,0.0
Cumberland,2015,305.0,250.0,55.0,0.0,0.0,0.0,0.0,93.0,57.0,41.0,0.0,0.0,181.0,124.0,0.0,4.545454545454546,0.0
Cumberland,2016,358.0,278.0,80.0,0.0,0.0,0.0,0.0,93.0,57.0,41.0,0.0,0.0,172.0,184.0,2.0,3.475,0.0
Cumberland,2017,365.0,268.0,97.0,0.0,0.0,0.0,0.0,100.0,58.0,43.0,0.0,0.0,162.0,202.0,1.0,2.7628865979381443,0.0
Cumberland,2018,349.0,284.0,65.0,0.0,0.0,0.0,0.0,100.0,57.0,38.0,0.0,0.0,194.0,145.0,10.0,4.369230769230769,0.0
Cumberland,2019,363.0,282.0,81.0,0.0,0.0,0.0,0.0,84.0,58.0,41.0,0.0,0.0,206.0,153.0,4.0,3.4814814814814814,0.0
Cumberland,2020,363.0,329.0,34.0,0.0,0.0,0.0,0.0,81.0,49.0,35.0,0.0,0.0,191.0,167.0,5.0,9.676470588235293,0.0
Cumberland,2021,365.0,285.0,79.0,1.0,0.0,0.0,0.0,107.0,61.0,41.0,0.0,0.0,190.0,175.0,0.0,3.607594936708861,0.273972602739726
Cumberland,2022,273.0,219.0,53.0,1.0,0.0,0.0,0.0,115.0,60.0,41.0,0.0,0.0,201.0,69.0,3.0,4.132075471698113,0.3663003663003663
Cumberland,1981,200.0,115.0,58.0,25.0,2.0,0.0,0.0,182.0,108.0,47.0,0.0,0.0,200.0,0.0,0.0,1.9827586206896552,13.5
Cumberland,1982,180.0,105.0,56.0,15.0,4.0,0.0,0.0,182.0,108.0,47.0,0.0,0.0,180.0,0.0,0.0,1.875,10.555555555555555
Cumberland,1983,199.0,90.0,60.0,28.0,21.0,0.0,0.0,200.0,151.0,58.0,0.0,0.0,199.0,0.0,0.0,1.5,24.623115577889447
Cumberland,1985,209.0,124.0,58.0,26.0,1.0,0.0,0.0,172.0,108.0,46.0,0.0,0.0,209.0,0.0,0.0,2.1379310344827585,12.918660287081341
Cumberland,1986,195.0,88.0,61.0,38.0,8.0,0.0,0.0,177.0,126.0,64.0,0.0,0.0,186.0,0.0,9.0,1.4426229508196722,23.589743589743588
Cumberland,1987,256.0,154.0,56.0,37.0,8.0,1.0,0.0,206.0,122.0,45.0,0.0,0.0,234.0,0.0,22.0,2.75,17.96875
Cumberland,1988,365.0,239.0,79.0,33.0,11.0,3.0,0.0,216.0,112.0,43.0,65.0,0.0,284.0,0.0,16.0,3.0253164556962027,12.876712328767123
Cumberland,1989,365.0,234.0,81.0,45.0,5.0,0.0,0.0,174.0,112.0,43.0,145.0,0.0,208.0,0.0,12.0,2.888888888888889,13.698630136986301
Cumberland,1990,365.0,212.0,105.0,40.0,8.0,0.0,0.0,172.0,105.0,46.0,147.0,0.0,209.0,0.0,9.0,2.019047619047619,13.150684931506849
Cumberland,1991,365.0,252.0,90.0,20.0,3.0,0.0,0.0,172.0,90.0,41.0,149.0,0.0,209.0,0.0,7.0,2.8,6.301369863013699
Cumberland,1992,366.0,263.0,87.0,14.0,2.0,0.0,0.0,164.0,87.0,39.0,151.0,0.0,205.0,0.0,10.0,3.0229885057471266,4.371584699453552
Cumberland,1993,365.0,223.0,87.0,47.0,8.0,0.0,0.0,185.0,112.0,42.0,148.0,0.0,207.0,0.0,10.0,2.5632183908045976,15.068493150684931
Cumberland,1994,364.0,271.0,73.0,16.0,4.0,0.0,0.0,159.0,84.0,38.0,151.0,0.0,204.0,0.0,9.0,3.712328767123288,5.4945054945054945
Cumberland,1995,363.0,271.0,66.0,21.0,5.0,0.0,0.0,179.0,90.0,33.0,141.0,0.0,212.0,0.0,10.0,4.106060606060606,7.162534435261708
Cumberland,1996,366.0,250.0,75.0,31.0,10.0,0.0,0.0,185.0,105.0,39.0,139.0,0.0,212.0,0.0,15.0,3.3333333333333335,11.202185792349727
Cumberland,1997,365.0,232.0,95.0,33.0,5.0,0.0,0.0,166.0,101.0,42.0,147.0,0.0,208.0,0.0,10.0,2.442105263157895,10.41095890410959
Cumberland,1998,365.0,232.0,66.0,44.0,23.0,0.0,0.0,197.0,133.0,42.0,144.0,0.0,211.0,0.0,10.0,3.515151515151515,18.356164383561644
Cumberland,1999,363.0,215.0,100.0,32.0,16.0,0.0,0.0,197.0,108.0,44.0,109.0,0.0,186.0,65.0,3.0,2.15,13.223140495867769
Pitt,2000,259.0,119.0,109.0,28.0,2.0,1.0,0.0,204.0,108.0,53.0,0.0,0.0,182.0,77.0,0.0,1.091743119266055,11.96911196911197
Pitt,2001,260.0,150.0,96.0,14.0,0.0,0.0,0.0,126.0,93.0,47.0,0.0,0.0,188.0,72.0,0.0,1.5625,5.384615384615385
Pitt,2002,263.0,145.0,88.0,18.0,12.0,0.0,0.0,177.0,108.0,48.0,0.0,0.0,188.0,75.0,0.0,1.6477272727272727,11.406844106463879
Pitt,2003,253.0,166.0,79.0,5.0,3.0,0.0,0.0,174.0,77.0,43.0,0.0,0.0,160.0,93.0,0.0,2.1012658227848102,3.1620553359683794
Pitt,2004,260.0,174.0,79.0,7.0,0.0,0.0,0.0,129.0,77.0,43.0,0.0,0.0,167.0,93.0,0.0,2.2025316455696204,2.6923076923076925
Pitt,2005,259.0,158.0,86.0,14.0,1.0,0.0,0.0,156.0,84.0,46.0,0.0,0.0,176.0,83.0,0.0,1.8372093023255813,5.7915057915057915
Pitt,2006,262.0,168.0,90.0,4.0,0.0,0.0,0.0,136.0,76.0,45.0,0.0,0.0,181.0,81.0,0.0,1.8666666666666667,1.5267175572519083
Pitt,2007,260.0,143.0,105.0,12.0,0.0,0.0,0.0,133.0,90.0,48.0,0.0,0.0,192.0,68.0,0.0,1.361904761904762,4.615384615384616
Pitt,2008,260.0,155.0,93.0,11.0,1.0,0.0,0.0,178.0,87.0,46.0,0.0,0.0,183.0,77.0,0.0,1.6666666666666667,4.615384615384616
Pitt,2009,269.0,230.0,39.0,0.0,0.0,0.0,0.0,90.0,55.0,39.0,0.0,0.0,201.0,68.0,0.0,5.897435897435898,0.0
Pitt,2010,257.0,175.0,79.0,3.0,0.0,0.0,0.0,136.0,74.0,44.0,0.0,0.0,188.0,69.0,0.0,2.2151898734177213,1.1673151750972763
Pitt,2011,259.0,174.0,78.0,7.0,0.0,0.0,0.0,136.0,87.0,44.0,0.0,0.0,199.0,60.0,0.0,2.230769230769231,2.7027027027027026
Pitt,2012,254.0,208.0,42.0,3.0,1.0,0.0,0.0,177.0,61.0,39.0,0.0,0.0,193.0,61.0,0.0,4.9523809523809526,1.574803149606299
Pitt,2013,262.0,234.0,28.0,0.0,0.0,0.0,0.0,100.0,51.0,35.0,0.0,0.0,188.0,74.0,0.0,8.357142857142858,0.0
Pitt,2014,256.0,221.0,35.0,0.0,0.0,0.0,0.0,93.0,54.0,39.0,0.0,0.0,195.0,61.0,0.0,6.314285714285714,0.0
Pitt,2015,258.0,225.0,33.0,0.0,0.0,0.0,0.0,80.0,54.0,39.0,0.0,0.0,195.0,63.0,0.0,6.818181818181818,0.0
Pitt,2016,288.0,242.0,46.0,0.0,0.0,0.0,0.0,100.0,55.0,38.0,0.0,0.0,162.0,126.0,0.0,5.260869565217392,0.0
Pitt,2017,365.0,313.0,52.0,0.0,0.0,0.0,0.0,87.0,54.0,39.0,0.0,0.0,189.0,176.0,0.0,6.019230769230769,0.0
Pitt,2018,345.0,306.0,39.0,0.0,0.0,0.0,0.0,87.0,51.0,35.0,0.0,0.0,189.0,156.0,0.0,7.846153846153846,0.0
Pitt,2019,352.0,308.0,44.0,0.0,0.0,0.0,0.0,87.0,52.0,38.0,0.0,0.0,208.0,144.0,0.0,7.0,0.0
Pitt,2020,361.0,344.0,17.0,0.0,0.0,0.0,0.0,95.0,47.0,33.0,0.0,0.0,199.0,162.0,0.0,20.235294117647058,0.0
Pitt,2021,360.0,325.0,35.0,0.0,0.0,0.0,0.0,80.0,50.0,34.0,0.0,0.0,194.0,166.0,0.0,9.285714285714286,0.0
Pitt,2022,273.0,255.0,18.0,0.0,0.0,0.0,0.0,97.0,48.0,37.0,0.0,0.0,203.0,70.0,0.0,14.166666666666666,0.0
Pitt,1982,118.0,86.0,30.0,2.0,0.0,0.0,0.0,105.0,74.0,43.0,0.0,0.0,118.0,0.0,0.0,2.8666666666666667,1.694915254237288
Pitt,1983,178.0,101.0,53.0,21.0,3.0,0.0,0.0,169.0,112.0,47.0,0.0,0.0,178.0,0.0,0.0,1.9056603773584906,13.48314606741573
Pitt,1984,206.0,135.0,52.0,18.0,1.0,0.0,0.0,156.0,100.0,44.0,0.0,0.0,206.0,0.0,0.0,2.5961538461538463,9.223300970873787
Pitt,1985,209.0,127.0,55.0,25.0,2.0,0.0,0.0,159.0,105.0,47.0,0.0,0.0,209.0,0.0,0.0,2.309090909090909,12.918660287081341
Pitt,1988,210.0,102.0,71.0,25.0,11.0,1.0,0.0,202.0,133.0,51.0,0.0,0.0,210.0,0.0,0.0,1.4366197183098592,17.61904761904762
Pitt,1989,210.0,123.0,66.0,19.0,2.0,0.0,0.0,159.0,101.0,47.0,0.0,0.0,210.0,0.0,0.0,1.8636363636363635,10.0
Pitt,1991,210.0,124.0,66.0,20.0,0.0,0.0,0.0,150.0,100.0,46.0,0.0,0.0,210.0,0.0,0.0,1.878787878787879,9.523809523809524
Pitt,1992,219.0,160.0,48.0,11.0,0.0,0.0,0.0,150.0,87.0,43.0,0.0,0.0,209.0,0.0,10.0,3.3333333333333335,5.0228310502283104
Pitt,1993,237.0,133.0,67.0,31.0,6.0,0.0,0.0,174.0,119.0,48.0,0.0,0.0,211.0,0.0,26.0,1.9850746268656716,15.611814345991561
Pitt,1994,230.0,162.0,60.0,8.0,0.0,0.0,0.0,136.0,84.0,41.0,0.0,0.0,206.0,0.0,24.0,2.7,3.4782608695652173
Pitt,1995,233.0,153.0,61.0,18.0,1.0,0.0,0.0,156.0,93.0,44.0,0.0,0.0,209.0,0.0,24.0,2.5081967213114753,8.15450643776824
Pitt,1996,236.0,127.0,73.0,32.0,4.0,0.0,0.0,161.0,119.0,48.0,0.0,0.0,211.0,0.0,25.0,1.7397260273972603,15.254237288135593
Pitt,1997,240.0,128.0,65.0,37.0,9.0,1.0,0.0,210.0,126.0,49.0,0.0,0.0,217.0,0.0,23.0,1.9692307692307693,19.583333333333332
Pitt,1998,234.0,122.0,75.0,31.0,6.0,0.0,0.0,187.0,112.0,49.0,0.0,0.0,210.0,0.0,24.0,1.6266666666666667,15.81196581196581
Pitt,1999,242.0,135.0,73.0,24.0,10.0,0.0,0.0,177.0,112.0,46.0,0.0,0.0,188.0,41.0,13.0,1.8493150684931507,14.049586776859504
New Hanover,1983,172.0,120.0,48.0,2.0,2.0,0.0,0.0,179.0,84.0,42.0,0.0,0.0,172.0,0.0,0.0,2.5,2.3255813953488373
New Hanover,1986,227.0,149.0,65.0,13.0,0.0,0.0,0.0,147.0,84.0,44.0,0.0,0.0,227.0,0.0,0.0,2.292307692307692,5.726872246696035
Cumberland,1980,200.0,115.0,58.0,25.0,2.0,0.0,0.0,182.0,108.0,47.0,0.0,0.0,200.0,0.0,0.0,1.9827586206896552,13.5
Cumberland,1984,199.0,90.0,60.0,28.0,21.0,0.0,0.0,200.0,151.0,58.0,0.0,0.0,199.0,0.0,0.0,1.5,24.623115577889447
Pitt,1980,118.0,86.0,30.0,2.0,0.0,0.0,0.0,105.0,74.0,43.0,0.0,0.0,118.0,0.0,0.0,2.8666666666666667,1.694915254237288
Pitt,1981,118.0,86.0,30.0,2.0,0.0,0.0,0.0,105.0,74.0,43.0,0.0,0.0,118.0,0.0,0.0,2.8666666666666667,1.694915254237288
Pitt,1986,209.0,127.0,55.0,25.0,2.0,0.0,0.0,159.0,105.0,47.0,0.0,0.0,209.0,0.0,0.0,2.309090909090909,12.918660287081341
Pitt,1987,209.0,127.0,55.0,25.0,2.0,0.0,0.0,159.0,105.0,47.0,0.0,0.0,209.0,0.0,0.0,2.309090909090909,12.918660287081341
Pitt,1990,210.0,123.0,66.0,19.0,2.0,0.0,0.0,159.0,101.0,47.0,0.0,0.0,210.0,0.0,0.0,1.8636363636363635,10.0
Alamance,2000,104.0,37.0,66.0,1.0,0.0,0.0,0.0,104.0,76.0,56.0,0.0,0.0,0.0,104.0,0.0,0.5606060606060606,0.9615384615384616
Alexander,2000,211.0,94.0,64.0,48.0,5.0,0.0,0.0,182.0,126.0,58.0,0.0,0.0,211.0,0.0,0.0,1.46875,25.118483412322274
Avery,2000,365.0,211.0,117.0,34.0,3.0,0.0,0.0,172.0,101.0,47.0,0.0,0.0,353.0,12.0,0.0,1.8034188034188035,10.136986301369863
Cabarrus,2000,115.0,36.0,78.0,1.0,0.0,0.0,0.0,118.0,86.0,56.0,0.0,0.0,0.0,114.0,1.0,0.46153846153846156,0.8695652173913043
Caldwell,2000,203.0,97.0,72.0,31.0,3.0,0.0,0.0,164.0,115.0,51.0,0.0,0.0,203.0,0.0,0.0,1.3472222222222223,16.748768472906402
Camden,2000,210.0,157.0,49.0,4.0,0.0,0.0,0.0,147.0,74.0,42.0,0.0,0.0,210.0,0.0,0.0,3.204081632653061,1.9047619047619049
Carteret,2000,362.0,278.0,72.0,12.0,0.0,0.0,0.0,147.0,77.0,39.0,0.0,0.0,362.0,0.0,0.0,3.861111111111111,3.314917127071823
Caswell,2000,262.0,125.0,95.0,33.0,9.0,0.0,0.0,192.0,115.0,52.0,0.0,0.0,185.0,77.0,0.0,1.3157894736842106,16.030534351145036
Catawba,2000,118.0,35.0,79.0,4.0,0.0,0.0,0.0,148.0,89.0,59.0,0.0,0.0,0.0,115.0,3.0,0.4430379746835443,3.389830508474576
Chatham,2000,256.0,141.0,101.0,14.0,0.0,0.0,0.0,147.0,90.0,47.0,0.0,0.0,167.0,89.0,0.0,1.396039603960396,5.46875
Davidson,2000,114.0,30.0,81.0,3.0,0.0,0.0,0.0,129.0,84.0,61.0,0.0,0.0,0.0,109.0,5.0,0.37037037037037035,2.631578947368421
Davie,2000,213.0,92.0,53.0,52.0,16.0,0.0,0.0,179.0,140.0,61.0,0.0,0.0,213.0,0.0,0.0,1.7358490566037736,31.92488262910798
Duplin,2000,261.0,136.0,109.0,15.0,1.0,0.0,0.0,164.0,90.0,49.0,0.0,0.0,195.0,66.0,0.0,1.2477064220183487,6.130268199233716
Durham,2000,364.0,126.0,201.0,31.0,6.0,0.0,0.0,182.0,103.0,59.0,6.0,0.0,105.0,253.0,0.0,0.6268656716417911,10.164835164835164
Edgecombe,2000,262.0,122.0,108.0,29.0,3.0,0.0,0.0,174.0,105.0,53.0,0.0,0.0,184.0,75.0,3.0,1.1296296296296295,12.213740458015266
Forsyth,2000,366.0,110.0,203.0,42.0,11.0,0.0,0.0,172.0,112.0,58.0,0.0,15.0,109.0,242.0,0.0,0.541871921182266,14.48087431693989
Franklin,2000,213.0,117.0,71.0,21.0,4.0,0.0,0.0,179.0,105.0,48.0,0.0,0.0,213.0,0.0,0.0,1.647887323943662,11.737089201877934
Gaston,2000,121.0,39.0,81.0,1.0,0.0,0.0,0.0,104.0,82.0,58.0,0.0,0.0,0.0,120.0,1.0,0.48148148148148145,0.8264462809917356
Granville,2000,214.0,126.0,52.0,28.0,8.0,0.0,0.0,169.0,112.0,47.0,1.0,0.0,213.0,0.0,0.0,2.423076923076923,16.822429906542055
Guilford,2000,366.0,116.0,214.0,28.0,8.0,0.0,0.0,185.0,100.0,59.0,14.0,0.0,106.0,246.0,0.0,0.5420560747663551,9.836065573770492
Harnett,2000,60.0,60.0,0.0,0.0,0.0,0.0,0.0,48.0,40.0,23.0,0.0,0.0,0.0,0.0,60.0,inf,0.0
Haywood,2000,299.0,110.0,137.0,45.0,7.0,0.0,0.0,174.0,115.0,59.0,0.0,0.0,232.0,65.0,2.0,0.8029197080291971,17.391304347826086
Henderson,2000,55.0,54.0,1.0,0.0,0.0,0.0,0.0,51.0,31.0,20.0,0.0,0.0,0.0,0.0,55.0,54.0,0.0
Hyde,2000,53.0,41.0,12.0,0.0,0.0,0.0,0.0,69.0,57.0,34.0,0.0,0.0,0.0,53.0,0.0,3.4166666666666665,0.0
Jackson,2000,223.0,76.0,108.0,36.0,3.0,0.0,0.0,174.0,112.0,64.0,0.0,0.0,191.0,32.0,0.0,0.7037037037037037,17.48878923766816
Johnston,2000,213.0,118.0,69.0,24.0,2.0,0.0,0.0,197.0,101.0,50.0,0.0,0.0,213.0,0.0,0.0,1.710144927536232,12.206572769953052
Lenoir,2000,263.0,134.0,108.0,19.0,2.0,0.0,0.0,182.0,93.0,50.0,0.0,0.0,189.0,74.0,0.0,1.2407407407407407,7.984790874524715
Lincoln,2000,212.0,100.0,62.0,37.0,13.0,0.0,0.0,197.0,129.0,54.0,0.0,0.0,212.0,0.0,0.0,1.6129032258064515,23.58490566037736
Macon,2000,359.0,271.0,77.0,9.0,2.0,0.0,0.0,156.0,71.0,42.0,0.0,0.0,359.0,0.0,0.0,3.5194805194805197,3.064066852367688
Martin,2000,211.0,118.0,64.0,28.0,1.0,0.0,0.0,159.0,112.0,49.0,0.0,0.0,211.0,0.0,0.0,1.84375,13.744075829383887
McDowell,2000,120.0,43.0,73.0,3.0,1.0,0.0,0.0,166.0,86.0,57.0,0.0,0.0,0.0,116.0,4.0,0.589041095890411,3.3333333333333335
Mitchell,2000,120.0,45.0,70.0,4.0,1.0,0.0,0.0,153.0,87.0,56.0,0.0,0.0,0.0,116.0,4.0,0.6428571428571429,4.166666666666666
Montgomery,2000,354.0,202.0,129.0,22.0,1.0,0.0,0.0,159.0,93.0,46.0,0.0,0.0,302.0,52.0,0.0,1.565891472868217,6.497175141242938
Northampton,2000,212.0,124.0,75.0,12.0,1.0,0.0,0.0,151.0,90.0,45.0,0.0,0.0,212.0,0.0,0.0,1.6533333333333333,6.132075471698113
Onslow,2000,120.0,61.0,59.0,0.0,0.0,0.0,0.0,98.0,66.0,50.0,0.0,0.0,0.0,117.0,3.0,1.0338983050847457,0.0
Orange,2000,179.0,111.0,68.0,0.0,0.0,0.0,0.0,89.0,69.0,40.0,65.0,0.0,0.0,114.0,0.0,1.6323529411764706,0.0
Pasquotank,2000,114.0,66.0,47.0,1.0,0.0,0.0,0.0,105.0,67.0,45.0,0.0,0.0,0.0,104.0,10.0,1.4042553191489362,0.8771929824561403
Person,2000,214.0,114.0,73.0,26.0,1.0,0.0,0.0,154.0,105.0,49.0,0.0,0.0,214.0,0.0,0.0,1.5616438356164384,12.616822429906541
Robeson,2000,41.0,15.0,26.0,0.0,0.0,0.0,0.0,81.0,69.0,55.0,0.0,0.0,0.0,41.0,0.0,0.5769230769230769,0.0
Rockingham,2000,213.0,132.0,59.0,20.0,2.0,0.0,0.0,182.0,101.0,45.0,0.0,0.0,213.0,0.0,0.0,2.23728813559322,10.328638497652582
Rowan,2000,214.0,96.0,65.0,40.0,13.0,0.0,0.0,200.0,133.0,58.0,0.0,0.0,214.0,0.0,0.0,1.476923076923077,24.766355140186917
Swain,2000,261.0,150.0,106.0,5.0,0.0,0.0,0.0,119.0,74.0,48.0,0.0,0.0,173.0,82.0,6.0,1.4150943396226414,1.9157088122605364
Union,2000,198.0,130.0,51.0,14.0,3.0,0.0,0.0,154.0,90.0,44.0,0.0,0.0,198.0,0.0,0.0,2.549019607843137,8.585858585858585
Wayne,2000,117.0,40.0,75.0,2.0,0.0,0.0,0.0,111.0,78.0,58.0,0.0,0.0,0.0,114.0,3.0,0.5333333333333333,1.7094017094017095
Yancey,2000,185.0,68.0,88.0,25.0,4.0,0.0,0.0,179.0,115.0,64.0,0.0,0.0,185.0,0.0,0.0,0.7727272727272727,15.675675675675677
Alamance,2001,122.0,56.0,63.0,3.0,0.0,0.0,0.0,123.0,73.0,52.0,0.0,0.0,0.0,122.0,0.0,0.8888888888888888,2.459016393442623
Alexander,2001,214.0,98.0,84.0,28.0,4.0,0.0,0.0,169.0,112.0,54.0,0.0,0.0,214.0,0.0,0.0,1.1666666666666667,14.953271028037381
Avery,2001,364.0,232.0,115.0,16.0,1.0,0.0,0.0,154.0,90.0,45.0,0.0,0.0,344.0,20.0,0.0,2.017391304347826,4.670329670329671
Cabarrus,2001,120.0,56.0,63.0,1.0,0.0,0.0,0.0,124.0,74.0,52.0,0.0,0.0,0.0,118.0,2.0,0.8888888888888888,0.8333333333333334
Caldwell,2001,212.0,124.0,66.0,20.0,2.0,0.0,0.0,154.0,105.0,49.0,0.0,0.0,212.0,0.0,0.0,1.878787878787879,10.377358490566039
Camden,2001,213.0,139.0,59.0,15.0,0.0,0.0,0.0,140.0,97.0,44.0,0.0,0.0,213.0,0.0,0.0,2.3559322033898304,7.042253521126761
Carteret,2001,359.0,294.0,56.0,9.0,0.0,0.0,0.0,143.0,67.0,38.0,0.0,0.0,359.0,0.0,0.0,5.25,2.5069637883008355
Caswell,2001,260.0,120.0,104.0,31.0,5.0,0.0,0.0,174.0,112.0,52.0,0.0,0.0,185.0,75.0,0.0,1.1538461538461537,13.846153846153847
Catawba,2001,123.0,50.0,72.0,1.0,0.0,0.0,0.0,112.0,80.0,54.0,0.0,0.0,0.0,122.0,1.0,0.6944444444444444,0.8130081300813009
Chatham,2001,261.0,143.0,104.0,14.0,0.0,0.0,0.0,136.0,90.0,48.0,0.0,0.0,180.0,81.0,0.0,1.375,5.363984674329502
Davidson,2001,114.0,42.0,69.0,3.0,0.0,0.0,0.0,116.0,78.0,56.0,0.0,0.0,0.0,106.0,8.0,0.6086956521739131,2.631578947368421
Davie,2001,212.0,93.0,79.0,30.0,10.0,0.0,0.0,197.0,126.0,61.0,0.0,0.0,212.0,0.0,0.0,1.1772151898734178,18.867924528301888
Duplin,2001,262.0,142.0,99.0,21.0,0.0,0.0,0.0,133.0,93.0,48.0,0.0,0.0,192.0,70.0,0.0,1.4343434343434343,8.015267175572518
Durham,2001,356.0,143.0,185.0,25.0,3.0,0.0,0.0,182.0,97.0,56.0,0.0,0.0,119.0,236.0,1.0,0.772972972972973,7.865168539325842
Edgecombe,2001,231.0,123.0,80.0,26.0,2.0,0.0,0.0,166.0,105.0,50.0,0.0,0.0,206.0,24.0,1.0,1.5375,12.121212121212121
Forsyth,2001,365.0,136.0,187.0,30.0,12.0,0.0,0.0,195.0,108.0,58.0,1.0,25.0,132.0,207.0,0.0,0.7272727272727273,11.506849315068493
Franklin,2001,212.0,114.0,69.0,26.0,3.0,0.0,0.0,185.0,108.0,49.0,0.0,0.0,212.0,0.0,0.0,1.6521739130434783,13.679245283018867
Gaston,2001,121.0,53.0,67.0,1.0,0.0,0.0,0.0,111.0,71.0,53.0,0.0,0.0,0.0,120.0,1.0,0.7910447761194029,0.8264462809917356
Granville,2001,213.0,96.0,76.0,37.0,3.0,1.0,0.0,203.0,119.0,54.0,0.0,0.0,213.0,0.0,0.0,1.263157894736842,19.248826291079812
Guilford,2001,365.0,138.0,202.0,21.0,4.0,0.0,0.0,185.0,93.0,56.0,6.0,0.0,114.0,245.0,0.0,0.6831683168316832,6.8493150684931505
Haywood,2001,307.0,136.0,136.0,35.0,0.0,0.0,0.0,150.0,105.0,54.0,0.0,0.0,249.0,55.0,3.0,1.0,11.400651465798045
Henderson,2001,60.0,60.0,0.0,0.0,0.0,0.0,0.0,49.0,29.0,19.0,0.0,0.0,0.0,0.0,60.0,inf,0.0
Hyde,2001,115.0,90.0,25.0,0.0,0.0,0.0,0.0,88.0,56.0,30.0,0.0,0.0,0.0,115.0,0.0,3.6,0.0
Jackson,2001,239.0,95.0,106.0,35.0,3.0,0.0,0.0,169.0,112.0,56.0,0.0,0.0,185.0,54.0,0.0,0.8962264150943396,15.899581589958158
Johnston,2001,213.0,116.0,72.0,25.0,0.0,0.0,0.0,147.0,101.0,48.0,0.0,0.0,213.0,0.0,0.0,1.6111111111111112,11.737089201877934
Lenoir,2001,264.0,155.0,91.0,17.0,1.0,0.0,0.0,156.0,87.0,46.0,0.0,0.0,188.0,76.0,0.0,1.7032967032967032,6.8181818181818175
