Date,Source,Site ID,POC,CO,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
8/9/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
8/10/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
8/11/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
8/12/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
8/13/2023,AQS,371190045,1,0.2,ppm,2,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
8/14/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
8/15/2023,AQS,371190045,1,0.2,ppm,2,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
8/16/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
8/17/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
8/18/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
8/19/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
8/20/2023,AQS,371190045,1,0.7,ppm,8,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
8/21/2023,AQS,371190045,1,0.7,ppm,8,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
8/22/2023,AQS,371190045,1,0.6,ppm,7,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
8/23/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
8/24/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
8/25/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
8/26/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
8/27/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
8/28/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
8/29/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
8/30/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
8/31/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
9/1/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
9/2/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
9/3/2023,AQS,371190045,1,0.6,ppm,7,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
9/4/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
9/5/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
9/6/2023,AQS,371190045,1,0.6,ppm,7,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
9/7/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
9/8/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
9/9/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
9/10/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
9/11/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
9/12/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
9/13/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
9/14/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
9/15/2023,AQS,371190045,1,0.5,ppm,6,Remount,17,71,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
9/16/2023,AQS,371190045,1,0.7,ppm,8,Remount,21,88,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
9/17/2023,AQS,371190045,1,0.2,ppm,2,Remount,7,29,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
9/18/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
9/19/2023,AQS,371190045,1,0.7,ppm,8,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
9/20/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
9/21/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
9/22/2023,AQS,371190045,1,0.6,ppm,7,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
9/23/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
9/24/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
9/25/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
9/26/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
9/27/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
9/28/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
9/29/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
9/30/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/1/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/2/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/3/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/4/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/5/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/6/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/7/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/8/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/9/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/10/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/11/2023,AQS,371190045,1,0.6,ppm,7,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/12/2023,AQS,371190045,1,0.6,ppm,7,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/13/2023,AQS,371190045,1,0.7,ppm,8,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/14/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/15/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/16/2023,AQS,371190045,1,0.2,ppm,2,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/17/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/18/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/19/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/20/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/21/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/22/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/23/2023,AQS,371190045,1,0.6,ppm,7,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/24/2023,AQS,371190045,1,1,ppm,11,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/25/2023,AQS,371190045,1,1,ppm,11,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/26/2023,AQS,371190045,1,1,ppm,11,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/27/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/28/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/29/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/30/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
10/31/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
11/1/2023,AQS,371190045,1,0.3,ppm,3,Remount,1,4,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
