Date,Source,Site ID,POC,NO2,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
5/31/2023,AQS,371830014,3,5.2,ppb,5,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/1/2023,AQS,371830014,3,7.4,ppb,7,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/2/2023,AQS,371830014,3,13.5,ppb,12,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/3/2023,AQS,371830014,3,10.6,ppb,9,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/4/2023,AQS,371830014,3,8.9,ppb,8,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/5/2023,AQS,371830014,3,19.5,ppb,18,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/6/2023,AQS,371830014,3,23.5,ppb,22,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/7/2023,AQS,371830014,3,16.6,ppb,15,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/8/2023,AQS,371830014,3,24.7,ppb,23,Millbrook School,21,88,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/10/2023,AQS,371830014,3,31.1,ppb,29,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/11/2023,AQS,371830014,3,9.1,ppb,8,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/12/2023,AQS,371830014,3,6.6,ppb,6,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/13/2023,AQS,371830014,3,18.7,ppb,17,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/14/2023,AQS,371830014,3,13.6,ppb,12,Millbrook School,21,88,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/15/2023,AQS,371830014,3,10.4,ppb,9,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/16/2023,AQS,371830014,3,11.2,ppb,10,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/17/2023,AQS,371830014,3,15.2,ppb,14,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/18/2023,AQS,371830014,3,17.4,ppb,16,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/19/2023,AQS,371830014,3,11.1,ppb,10,Millbrook School,20,83,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/20/2023,AQS,371830014,3,10.1,ppb,9,Millbrook School,19,79,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/21/2023,AQS,371830014,3,3.2,ppb,3,Millbrook School,22,92,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/22/2023,AQS,371830014,3,7,ppb,7,Millbrook School,22,92,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/23/2023,AQS,371830014,3,8.1,ppb,8,Millbrook School,22,92,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/24/2023,AQS,371830014,3,5.6,ppb,5,Millbrook School,22,92,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/25/2023,AQS,371830014,3,13.9,ppb,12,Millbrook School,22,92,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/26/2023,AQS,371830014,3,6.6,ppb,6,Millbrook School,18,75,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/27/2023,AQS,371830014,3,11.2,ppb,10,Millbrook School,22,92,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/28/2023,AQS,371830014,3,9.9,ppb,8,Millbrook School,22,92,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/29/2023,AQS,371830014,3,12.2,ppb,11,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/30/2023,AQS,371830014,3,12.2,ppb,11,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/1/2023,AQS,371830014,3,8.3,ppb,8,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/2/2023,AQS,371830014,3,5.7,ppb,5,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/3/2023,AQS,371830014,3,6.8,ppb,6,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/4/2023,AQS,371830014,3,14.8,ppb,13,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/5/2023,AQS,371830014,3,6.2,ppb,6,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/6/2023,AQS,371830014,3,10.8,ppb,9,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/7/2023,AQS,371830014,3,7.8,ppb,7,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/8/2023,AQS,371830014,3,10.3,ppb,9,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/9/2023,AQS,371830014,3,10,ppb,9,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/10/2023,AQS,371830014,3,8.5,ppb,8,Millbrook School,20,83,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/11/2023,AQS,371830014,3,14.9,ppb,13,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/12/2023,AQS,371830014,3,16.4,ppb,15,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/13/2023,AQS,371830014,3,8.2,ppb,8,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/14/2023,AQS,371830014,3,6.4,ppb,6,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/15/2023,AQS,371830014,3,4.8,ppb,4,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/16/2023,AQS,371830014,3,10.1,ppb,9,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/17/2023,AQS,371830014,3,16.8,ppb,15,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/18/2023,AQS,371830014,3,13.6,ppb,12,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/19/2023,AQS,371830014,3,11.9,ppb,10,Millbrook School,21,88,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/20/2023,AQS,371830014,3,11.5,ppb,10,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/21/2023,AQS,371830014,3,10.3,ppb,9,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/22/2023,AQS,371830014,3,10.9,ppb,9,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/23/2023,AQS,371830014,3,8.6,ppb,8,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/24/2023,AQS,371830014,3,15.3,ppb,14,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/25/2023,AQS,371830014,3,14.9,ppb,13,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/26/2023,AQS,371830014,3,14.1,ppb,13,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/27/2023,AQS,371830014,3,9.5,ppb,8,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/28/2023,AQS,371830014,3,6.4,ppb,6,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/29/2023,AQS,371830014,3,5.1,ppb,5,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/30/2023,AQS,371830014,3,3.5,ppb,3,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/31/2023,AQS,371830014,3,7.1,ppb,7,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/1/2023,AQS,371830014,3,7.1,ppb,7,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/2/2023,AQS,371830014,3,11.1,ppb,10,Millbrook School,21,88,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/3/2023,AQS,371830014,3,11.8,ppb,10,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/4/2023,AQS,371830014,3,7.6,ppb,7,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/5/2023,AQS,371830014,3,10.3,ppb,9,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/6/2023,AQS,371830014,3,8.5,ppb,8,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/7/2023,AQS,371830014,3,7.5,ppb,7,Millbrook School,18,75,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/9/2023,AQS,371830014,3,18.4,ppb,17,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/10/2023,AQS,371830014,3,9.8,ppb,8,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/11/2023,AQS,371830014,3,15.8,ppb,14,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/12/2023,AQS,371830014,3,17,ppb,16,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/13/2023,AQS,371830014,3,12.9,ppb,11,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/14/2023,AQS,371830014,3,12,ppb,11,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/15/2023,AQS,371830014,3,7.7,ppb,7,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/16/2023,AQS,371830014,3,8.2,ppb,8,Millbrook School,19,79,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/17/2023,AQS,371830014,3,9.7,ppb,8,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/18/2023,AQS,371830014,3,13.6,ppb,12,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/19/2023,AQS,371830014,3,9.5,ppb,8,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/20/2023,AQS,371830014,3,11.6,ppb,10,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/21/2023,AQS,371830014,3,10,ppb,9,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/22/2023,AQS,371830014,3,12.2,ppb,11,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/23/2023,AQS,371830014,3,13.4,ppb,12,Millbrook School,19,79,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/24/2023,AQS,371830014,3,10.4,ppb,9,Millbrook School,21,88,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/25/2023,AQS,371830014,3,19.4,ppb,18,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/27/2023,AQS,371830014,3,9.7,ppb,8,Millbrook School,24,100,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/28/2023,AQS,371830014,3,3.7,ppb,3,Millbrook School,24,100,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/29/2023,AQS,371830014,3,7.6,ppb,7,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/30/2023,AQS,371830014,3,10.4,ppb,9,Millbrook School,21,88,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/31/2023,AQS,371830014,3,10.4,ppb,9,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/1/2023,AQS,371830014,3,9,ppb,8,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/2/2023,AQS,371830014,3,12.3,ppb,11,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/3/2023,AQS,371830014,3,14.8,ppb,13,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/4/2023,AQS,371830014,3,10.8,ppb,9,Millbrook School,23,96,42602,Nitrogen dioxide (NO2),39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
